data_id,judul_singkat,judul_tentang,relasi_peraturan,regulasi_rujukan,regulasi_tentang
254658,Permenkominfo No. 24/PER/M.KOMINFO/5/2009 Tahun 2009,Petunjuk Pelaksanaan Penerimaan Negara Bukan Pajak yang Berasal dari Penyelenggaraan Penyiaran,Diubah,Permenkominfo No. 24/PER/M.KOMINFO/12/2010 Tahun 2010,Perubahan Ketiga atas Peraturan Menteri Komunikasi dan Informatika Nomor 19/PER/KOMINFO/102005 Petunjuk Pelaksanaan Tarif atas Penerimaan Negara Bukan Pajak dari Biaya Hak Penggunaan Spektrum Frekuensi Radio
193774,PERDA Kota Tegal No. 15 Tahun 2008,Pendirian Lembaga Penyiaran Publik Lokal  Radio Sebayu Pro FM Kota Tegal,Mencabut,Peraturan Daerah Kota Tegal No. 3 Tahun 2006,
258231,PERPRES No. 84 Tahun 2015,"Honorarium bagi Ketua, Wakil Ketua, dan Anggota Komisi Penyiaran Indonesia Pusat",Mencabut,PERPRES No. 26 Tahun 2005,"Honorarium Bagi Ketua, Wakil Ketua, dan Anggota Komisi Penyiaran Indonesia Pusat"
153281,Permenkominfo No. 11/P/M.KOMINFO/7/2005 Tahun 2005,"Pengurangan Waktu Siaran Lembaga Penyiaran Di Seluruh Indonesia 
Dalam Rangka Penghematan Energi Nasional",Dicabut,Permenkominfo No. 12/P/M.KOMINFO/7/2005 Tahun 2005,Penghematan Energi Di Lingkungan Lembaga Penyiaran
63880,PERPRES No. 101 Tahun 2017,Penghasilan Bagi Ketua dan Anggota Dewan Pengawas Lembaga Penyiaran Publik Radio Republik Indonesia,Mencabut,PERPRES No. 39 Tahun 2011,Penghasilan bagi Ketua dan Anggota Dewan Pengawas Radio Republik Indonesia
200803,PERBUP Kab. Pekalongan No. 4 Tahun 2017,Tata Kelola Lembaga Penyiaran Publik Lokal Radio Kota Santri Kabupaten Pekalongan,Mencabut,Peraturan Bupati Pekalongan No. 13 Tahun 2007,
256224,Permenkominfo No. 25/PER/M.KOMINFO/5/2007 Tahun 2007,Penggunaan Sumber Daya Dalam Negeri Untuk Produk Iklan yang Disiarkan Melalui Lembaga Penyiaran,Diubah,Permenkominfo No. 44/PER/M.KOMINFO/12/2007 Tahun 2007,Perubahan Peraturan Menteri Komunikasi dan Informatika Nomor: 25/PER/M.KOMINFO/5/2007 Penggunaan Sumber Daya Dalam Negeri Untuk Produk Iklan yang Disiarkan Melalui Lembaga Penyiaran
254616,Permenkominfo No. 21/PER/M.KOMINFO/4/2009 Tahun 2009,Standar Penyiaran Digital untuk Menyiaran Radio pada Pita Very High Frequency (VHF) di Indinesia,Dicabut,Permenkominfo No. 5 Tahun 2023,Rencana Induk dan Ketentuan Teknis Operasional Penggunaan Spektrum Frekuensi Radio untuk Keperluan Jasa Penyiaran Radio melalui Media Terestrial
256215,Permenkominfo No. 39/P/M.KOMINFO/12/2008 Tahun 2008,Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran,Dicabut,Permenkominfo No. 5 Tahun 2018,"Pelaporan Perubahan Data Perizinan, Biaya Izin, Sistem Stasiun Jaringan, dan Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran"
264521,PERGUB Prov. Kalimantan Timur No. 36 Tahun 2016,Pedoman Pemberian Honorium dan Biaya Perjalanan Dinas Komisi Penyiaran Indonesia Daerah Provinsi Kalimantan Timur,Dicabut,PERGUB Prov. Kalimantan Timur No. 17 Tahun 2018,"PENCABUTAN PERATURAN GUBERNUR KALIMANTAN TIMUR NOMOR 36 TAHUN 20 16 TENTANG PEDOMAN PEMBERIAN HONORARIUM DAN BIAYA PERJALANAN DINAS KOMISI PENYIARAN INDONESIA DAERAH PROVINSI KALIMANTAN TIMUR
"
197091,Permenkominfo No. 11 Tahun 2021,"Perubahan atas Peraturan Menteri Komunikasi dan Informatika Nomor 6 Tahun 2021
tentang Penyelenggaraan Penyiaran",Mengubah,Permenkominfo No. 6 Tahun 2021,Penyelenggaraan Penyiaran
254595,Permenkominfo No. 18/PER/M.KOMINFO/3/2009 Tahun 2009,Tata Cara dan Proses Perizinan Penyelenggaraan Penyiaran oleh Pemerintah Daerah Provinsi dan Pemerintah Daerah Kabupaten/Kota,Dicabut,Permenkominfo No. 18 Tahun 2016, Persyaratan dan Tata Cara Perizinan Penyelenggaraan Penyiaran
254789,Permenkominfo No. 39/PER/M.KOMINFO/10/2009 Tahun 2009,Kerangka Dasar Penyelenggaraan Penyiaran Televisi Digital Terestrial Penerimaan Tetap Tidak Berbayar (Free To Air),Dicabut,Permenkominfo No. 22/PER/M.KOMINFO/11/2011 Tahun 2011,Penyelenggaraan Penyiaran Televisi Digital Terestrial Penerimaan Tetap Tidak Berbayar (Free To Air)
256308,Permenkominfo No. 17/P/M.KOMINFO/6/2006 Tahun 2006,Tata Cara Penyesuaian Izin Penyelenggaraan Penyiaran bagi Lembaga Penyiaran Swasta yang Telah Memiliki Izin Stasiun Radio dari Direktorat Jenderal Pos dan Telekomunikasi dan/atau Izin Siaran Nasional untuk Televisi dari Departemen Penerangan dan bagi Lembaga Penyiaran Berlangganan yang Telah Memiliki Izin Penyelenggaraan Jasa Televisi berbayar dari Direktorat Jenderal Pos dan Telekomunikasi dan/atau Izin Penyelenggarann Siaran Televisi Berlangganan dari Departemen Penerangan,Dicabut,Permenkominfo No. 18 Tahun 2016, Persyaratan dan Tata Cara Perizinan Penyelenggaraan Penyiaran
144542,PERDA Kab. Belu No. 5 Tahun 2019,Pencabutan Peraturan Daerah Kabupaten Belu Nomor 19 Tahun 2017 tentang Lembaga Penyiaran Publik Lokal Televisi Belu,Mencabut,Peraturan Daerah Kabupaten Belu No. 19 Tahun 2017,Lembaga Penyiaran Publik Lokal Televisi Belu
147656,Permenkominfo No. 6 Tahun 2013,Perubahan atas Peraturan Menteri Komunikasi dan Informatika Nomor 17 Tahun 2012 tentang Pelaksanaan Penetapan Penyelenggaraan Penyiaran Multipleksing,Dicabut,Permenkominfo No. 6 Tahun 2021,Penyelenggaraan Penyiaran
147656,Permenkominfo No. 6 Tahun 2013,Perubahan atas Peraturan Menteri Komunikasi dan Informatika Nomor 17 Tahun 2012 tentang Pelaksanaan Penetapan Penyelenggaraan Penyiaran Multipleksing,Dicabut,Permenkominfo No. 18 Tahun 2018,Pencabutan Tiga Puluh Tiga Peraturan Menteri Komunikasi dan Informatika
147656,Permenkominfo No. 6 Tahun 2013,Perubahan atas Peraturan Menteri Komunikasi dan Informatika Nomor 17 Tahun 2012 tentang Pelaksanaan Penetapan Penyelenggaraan Penyiaran Multipleksing,Mengubah,Permenkominfo No. 17 Tahun 2012,Pelaksanaan Penetapan Penyelenggaraan Penyiaran Multipleksing
202327,PERDA Kab. Tegal No. 9 Tahun 2016,"Perubahan atas Peraturan Daerah Kabupaten Tegal 
Nomor 2 Tahun 2016 tentang Lembaga Penyiaran Publik Lokal 
Kabupaten Tegal",Mengubah,Peraturan Daerah Kabupaten Tegal No. 2 Tahun 2016,
143938,PP No. 66 Tahun 2020,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Lembaga Penyiaran Publik Televisi Republik Indonesia,Mencabut,PP No. 33 Tahun 2017,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Lembaga Penyiaran Publik Televisi Republik Indonesia
122703,PERBUP Kab. Sumedang No. 3 Tahun 2019,Peraturan Pelaksanaan Peraturan Daerah Nomor 4 Tahun 2008 tentang Pembentukan Lembaga Penyiaran Publik Lokal Kabupaten Sumedang,Diubah,PERBUP Kab. Sumedang No. 16 Tahun 2019,Perubahan atas Peraturan Bupati Nomor 3 Tahun 2019 Peraturan Pelaksanaan Peraturan Daerah Nomor 4 Tahun 2008 Pembentukan Lembaga Penyiaran Publik Lokal Kabupaten Sumedang
256446,Permenkominfo No. 26/P/M.KOMINFO/12/2005 Tahun 2005,Pencabutan Peraturan Menteri Komunikasi dan Informatika Nomor 12/P/M.KOMINFO/7/2005 tentang Penghematan Energi di Lingkungan Lembaga Penyiaran,Dicabut,Permenkominfo No. 18 Tahun 2018,Pencabutan Tiga Puluh Tiga Peraturan Menteri Komunikasi dan Informatika
256446,Permenkominfo No. 26/P/M.KOMINFO/12/2005 Tahun 2005,Pencabutan Peraturan Menteri Komunikasi dan Informatika Nomor 12/P/M.KOMINFO/7/2005 tentang Penghematan Energi di Lingkungan Lembaga Penyiaran,Mencabut,Permenkominfo No. 12/P/M.KOMINFO/7/2005 Tahun 2005,Penghematan Energi Di Lingkungan Lembaga Penyiaran
316729,PERDA Kab. Batang No. 4 Tahun 2013,Perubahan atas Peraturan Daerah Kabupaten Batang Nomor 11 Tahun 2005 tentang Pengelolaan Lembaga Penyiaran Publik Lokal Abirawa Top FM,Mencabut,Peraturan Daerah Kabupaten Batang No. 11 Tahun 2005,
146316,PP No. 68 Tahun 2020,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Lembaga Penyiaran Publik Radio Republik Indonesia,Mencabut,PP No. 5 Tahun 2015,Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak Yang Berlaku Pada Lembaga Penyiaran Publik Radio Republik Indonesia
141684,Permenkominfo No. 5 Tahun 2018,"Pelaporan Perubahan Data Perizinan, Biaya Izin, Sistem Stasiun Jaringan, dan Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran",Dicabut sebagian,Permenkominfo No. 6 Tahun 2021,"Penyelenggaraan Penyiaran
"
141684,Permenkominfo No. 5 Tahun 2018,"Pelaporan Perubahan Data Perizinan, Biaya Izin, Sistem Stasiun Jaringan, dan Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran",Mencabut,Permenkominfo No. 38 Tahun 2012,Tata Cara Pelaporan Perubahan Data Perizinan Penyiaran
141684,Permenkominfo No. 5 Tahun 2018,"Pelaporan Perubahan Data Perizinan, Biaya Izin, Sistem Stasiun Jaringan, dan Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran",Mencabut,Permenkominfo No. 43/PER/M.KOMINFO/10/2009 Tahun 2009,Penyelenggaraan Penyiaran Melalui Sistem Stasiun Jaringan oleh Lembaga Penyiaran Swasta Jasa Penyiaran Televisi
141684,Permenkominfo No. 5 Tahun 2018,"Pelaporan Perubahan Data Perizinan, Biaya Izin, Sistem Stasiun Jaringan, dan Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran",Mencabut,Permenkominfo No. 24/PER/M.KOMINFO/5/2009 Tahun 2009,Petunjuk Pelaksanaan Penerimaan Negara Bukan Pajak yang Berasal dari Penyelenggaraan Penyiaran
141684,Permenkominfo No. 5 Tahun 2018,"Pelaporan Perubahan Data Perizinan, Biaya Izin, Sistem Stasiun Jaringan, dan Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran",Mencabut,Permenkominfo No. 39/P/M.KOMINFO/12/2008 Tahun 2008,Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran
141684,Permenkominfo No. 5 Tahun 2018,"Pelaporan Perubahan Data Perizinan, Biaya Izin, Sistem Stasiun Jaringan, dan Daerah Ekonomi Maju dan Daerah Ekonomi Kurang Maju Dalam Penyelenggaraan Penyiaran",Mencabut,Peraturan Menteri Komunikasi dan Informatika No. 47/P/M.KOMINFO/11/2009,Indeks Peluang Usaha Penyiaran
28954,PP No. 5 Tahun 2015,Jenis Dan Tarif Atas Jenis Penerimaan Negara Bukan Pajak Yang Berlaku Pada Lembaga Penyiaran Publik Radio Republik Indonesia,Dicabut,PP No. 68 Tahun 2020,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Lembaga Penyiaran Publik Radio Republik Indonesia
40902,PP No. 33 Tahun 2017,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Lembaga Penyiaran Publik Televisi Republik Indonesia,Dicabut,PP No. 66 Tahun 2020,Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Lembaga Penyiaran Publik Televisi Republik Indonesia
202551,PERDA Kab. Blora No. 4 Tahun 2014,Perubahan atas Peraturan Daerah Kabupaten Blora Nomor 12 Tahun 2013 tentang Pembentukan Lembaga Penyiaran Publik Lokal Radio Gagak Rimang Kabupaten Blora,Mengubah,Peraturan Daerah Kabupaten Blora No. 12 Tahun 2013,Pembentukan Lembaga Penyiaran Publik Lokal Radio Gagak Rimang Kabupaten Blora
143550,Permenkominfo No. 27 Tahun 2014,Perubahan Atas Peraturan Menteri Komunikasi Dan Informatika Nomor 18 Tahun 2012 Tentang Tata Cara Perhitungan Tarif Sewa Saluran Siaran Pada Penyelenggaraan Penyiaran Multipleksing,Dicabut,Permenkominfo No. 6 Tahun 2021,Penyelenggaraan Penyiaran
143550,Permenkominfo No. 27 Tahun 2014,Perubahan Atas Peraturan Menteri Komunikasi Dan Informatika Nomor 18 Tahun 2012 Tentang Tata Cara Perhitungan Tarif Sewa Saluran Siaran Pada Penyelenggaraan Penyiaran Multipleksing,Mengubah,Permenkominfo No. 18 Tahun 2012,Tata Cara Perhitungan Tarif Sewa Saluran Siaran pada Penyelenggaraan Penyiaran Multipleksing
272689,PERGUB Prov. Kalimantan Selatan No. 7 Tahun 2020,Perubahan atas Peraturan Gubernur Kalimantan Selatan Nomor 070 Tahun 2017 tentang Lembaga Penyiaran Publik Lokal Radio Abdi Persada,Mengubah,Peraturan Gubernur Kalimantan Selatan No. 070 Tahun 2017,Lembaga Penyiaran Publik Lokal Radio Abdi Persada
50577,PERWALI Kota Pagar Alam No. 28 Tahun 2017,Pelaksanaan Peraturan Daerah Kota Pagar Alam No 9 Tahun 2010 Tentang lembaga penyiaran Radio Bersemah FM /TV Kota Pagar Alam,Diubah,PERWALI Kota Pagar Alam No. 24 Tahun 2019,Perubahan Atas Peraturan Walikota Pagar Alam Nomor 28 Tahun 2017 Tentang Pelaksananan Peraturan Dearah Kota Pagar Alam Nomor 9 Tahun 2010 Tentang Lembaga Penyiaran Radio Besemah FM/TV Kota Pagar Alam
256239,Permenkominfo No. 44/PER/M.KOMINFO/12/2007 Tahun 2007,Perubahan Peraturan Menteri Komunikasi dan Informatika Nomor: 25/PER/M.KOMINFO/5/2007 tentang Penggunaan Sumber Daya Dalam Negeri Untuk Produk Iklan yang Disiarkan Melalui Lembaga Penyiaran,Mengubah,Permenkominfo No. 25/PER/M.KOMINFO/5/2007 Tahun 2007,Penggunaan Sumber Daya Dalam Negeri Untuk Produk Iklan yang Disiarkan Melalui Lembaga Penyiaran
126971,PERBUP Kab. Sumedang No. 16 Tahun 2019,Perubahan atas Peraturan Bupati Nomor 3 Tahun 2019 tentang Peraturan Pelaksanaan Peraturan Daerah Nomor 4 Tahun 2008 tentang Pembentukan Lembaga Penyiaran Publik Lokal Kabupaten Sumedang,Mengubah,PERBUP Kab. Sumedang No. 3 Tahun 2019,Peraturan Pelaksanaan Peraturan Daerah Nomor 4 Tahun 2008 Pembentukan Lembaga Penyiaran Publik Lokal Kabupaten Sumedang
194487,PERWALI Kota Tegal No. 4a Tahun 2011,Perubahan Peraturan Walikota Tegal Nomor 10 Tahun 2009 tentang Pedoman Pembentukan Alat Kelengkapan Lembaga Penyiaran Publik Lokal Radio Sebayu Pro FM Kota Tegal,Mengubah,Peraturan Walikota Tegal No. 10 Tahun 2009 Tentang Pedoman Pembentukan Alat Kelengkapan Lembaga Penyiaran Publik Lokal Radio Sebayu Pro Fm Kota Tegal,
236841,PERGUB Prov. Kalimantan Timur No. 17 Tahun 2018,PENCABUTAN PERATURAN GUBERNUR KALIMANTAN TIMUR NOMOR 36 TAHUN 20 16 TENTANG PEDOMAN PEMBERIAN HONORARIUM DAN BIAYA PERJALANAN DINAS KOMISI PENYIARAN INDONESIA DAERAH PROVINSI KALIMANTAN TIMUR,Mencabut,PERGUB Prov. Kalimantan Timur No. 36 Tahun 2016,"Pedoman Pemberian Honorium dan Biaya Perjalanan Dinas Komisi Penyiaran Indonesia Daerah Provinsi Kalimantan Timur
"
252185,PERBUP Kab. Purworejo No. 76 Tahun 2020,Perubahan atas Peraturan Bupati Purworejo Nomor 60 Tahun 2019 tentang Pengangkatan dan Pemberhentian Dewan Pengawas dan Dewan Direksi Lembaga Penyiaran Publik Lokal Radio Publik Kabupaten Purworejo,Mengubah,Peraturan Bupati No. 60 Tahun 2019,Pengangkatan dan Pemberhentian Dewan Pengawas dan Dewan Direksi Lembaga Penyiaran Publik Lokal Radio Publik Kabupaten Purworejo
237252,PERWALI Kota Pagar Alam No. 24 Tahun 2019,Perubahan Atas Peraturan Walikota Pagar Alam Nomor 28 Tahun 2017 Tentang Pelaksananan Peraturan Dearah Kota Pagar Alam Nomor 9 Tahun 2010 Tentang Lembaga Penyiaran Radio Besemah FM/TV Kota Pagar Alam,Mengubah,PERWALI Kota Pagar Alam No. 28 Tahun 2017,Pelaksanaan Peraturan Daerah Kota Pagar Alam No 9 Tahun 2010 Tentang lembaga penyiaran Radio Bersemah FM /TV Kota Pagar Alam
202400,PERBUP Kab. Blora No. 22 Tahun 2015,Perubahan atas Peraturan Bupati Blora Nomor 57 Tahun 2014 tentang Petunjuk Pelaksanaan Peraturan Daerah Kabupaten Blora Nomor 12 Tahun 2013 tentang Pembentukan Lembaga Penyiaran Publik Lokal Radio Gagak Rimang Kabupaten Blora,Mengubah,Peraturan Bupati Blora No. 57 Tahun 2014,Petunjuk Pelaksanaan Peraturan Daerah Kabupaten Blora No. 12 Tahun 2013
243799,PERBUP Kab. Tabalong No. 31 Tahun 2022,Perubahan Atas Peraturan Bupati Tabalong Nomor 17 Tahun 2016 Tentang Peraturan Pelaksanaan Peraturan Daerah Kabupaten Tabalong Nomor 09 Tahun 2015 Tentang Penyelenggaraan Lembaga Penyiaran Publik Lokal Kabupaten Tabalong,Mengubah,PERBUP Kab. Tabalong No. 17 Tahun 2016 Tentang Peraturan Pelaksanaan Peraturan Daerah Kabupaten Tabalong No. 09 Tahun 2015 Tentang Penyelenggaraan Lembaga Penyiaran Publik Lokal Kabupaten Tabalong,
205911,PERBUP Kab. Magelang No. 49 Tahun 2015,Perubahan atas Peraturan Bupati Magelang Nomor 36 Tahun 2014 tentang Petunjuk Pelaksanaan Peraturan Daerah Kabupaten Magelang Nomor 7 Tahun 2012 tentang Lembaga Penyiaran Publik Lokal Radio Gemilang Kabupaten Magelang,Mengubah,Peraturan Bupati Magelang No. 36 Tahun 2014,Petunjuk Pelaksanaan Peraturan Daerah Kabupaten Magelang No. 7 Tahun 2012
334938,PP No. 3 Tahun 2024,Perubahan atas Peraturan Pemerintah Nomor 12 Tahun 2005 tentang Lembaga Penyiaran Publik Radio Republik Indonesia,Mengubah,PP No. 12 Tahun 2005,Lembaga Penyiaran Publik Radio Republik Indonesia
334940,PP No. 4 Tahun 2024,Perubahan atas Peraturan Pemerintah Nomor 13 Tahun 2005 tentang Lembaga Penyiaran Publik Televisi Republik Indonesia,Mengubah,PP No. 13 Tahun 2005,Lembaga Penyiaran Publik Televisi Republik Indonesia
319985,PERDA Kab. Kebumen No. 8 Tahun 2023,Perubahan atas Peraturan Daerah Nomor 11 Tahun 2009 tentang Pembentukan Lembaga Penyiaran Publik Lokal Televisi Kabupaten Kebumen,Mengubah,"Peraturan Daerah Kabupaten Kebumen No. 11
Tahun 2009",
329335,Permenkominfo No. 5 Tahun 2023,Rencana Induk dan Ketentuan Teknis Operasional Penggunaan Spektrum Frekuensi Radio untuk Keperluan Jasa Penyiaran Radio melalui Media Terestrial,Mencabut,Permenkominfo No. 3 Tahun 2017,Rencana Induk Frekuensi Radio Untuk Keperluan Penyelenggaraan Radio Siaran Frequency Modulation
329335,Permenkominfo No. 5 Tahun 2023,Rencana Induk dan Ketentuan Teknis Operasional Penggunaan Spektrum Frekuensi Radio untuk Keperluan Jasa Penyiaran Radio melalui Media Terestrial,Mencabut,Permenkominfo No. 4 Tahun 2014,"Rencana Induk (Masterplan) Frekuensi Radio untuk Keperluan Penyelenggaraan Radio Siaran Amplitudo Modulation (AM) pada Medium Frequency (MF) Pita Frekuensi Radio 535 Khz - 1605,5 Khz"
329335,Permenkominfo No. 5 Tahun 2023,Rencana Induk dan Ketentuan Teknis Operasional Penggunaan Spektrum Frekuensi Radio untuk Keperluan Jasa Penyiaran Radio melalui Media Terestrial,Mencabut,Permenkominfo No. 21/PER/M.KOMINFO/4/2009 Tahun 2009,Standar Penyiaran Digital untuk Menyiaran Radio pada Pita Very High Frequency (VHF) di Indinesia
225942,PERDA Kab. Wonosobo No. 3 Tahun 2022,Perubahan atas Peraturan Daerah Nomor 16 Tahun 2007 tentang Pembentukan Lembaga Penyiaran Publik Lokal Radio Pesona FM Kabupaten Wonosobo,Mengubah,Peraturan Daerah Kabupaten Wonosobo No. 16 Tahun 2007,Pembentukan Lembaga Penyiaran Publik Lokal Radio Pesona FM Kabupaten Wonosobo
207697,PERBUP Kab. Kendal No. 14 Tahun 2009,"Perubahan atas Peraturan Bupati Kendal Nomor 94 Tahun 2007 tentang Susunan Organisasi dan Tata Kerja Lembaga Penyiaran Publik Lokal ""Radio Swara Kendal""",Mengubah,Peraturan Bupati Kendal No. 94 Tahun 2007,
298858,PERBUP Kab. Brebes No. 65 Tahun 2018,Perubahan Kedua Atas Peraturan Bupati Brebes Nomor 128 Tahun 2017 Tentang Pengisian Jabatan Administrator dan Jabatan Pengawas Melalui Penyiaran Kader Potensial di Lingkungan Pemerintah Kabupaten Brebes,Mengubah,Peraturan Bupati Brebes No. 128 Tahun 2017 Tentang Pengisian Jabatan Administrator dan Jabatan Pengawas Melalui Penyiaran Kader Potensial di Lingkungan Pemerintah Kabupaten Brebes,
327667,PERBUP Kab. Kendal No. 44 Tahun 2023,Perubahan Kedua atas Peraturan Bupati Kendal Nomor 7 Tahun 2017 tentang Pendelegasian Wewenang Bupati Kendal di Bidang Perizinan kepada Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kabupaten Kendal,Mengubah,Peraturan Bupati Kendal No. 7 Tahun 2017,Pendelegasian Wewenang Bupati Kendal di Bidang Perizinan kepada Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kabupaten Kendal
327667,PERBUP Kab. Kendal No. 44 Tahun 2023,Perubahan Kedua atas Peraturan Bupati Kendal Nomor 7 Tahun 2017 tentang Pendelegasian Wewenang Bupati Kendal di Bidang Perizinan kepada Kepala Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kabupaten Kendal,Mengubah,,
169785,Peraturan Bawaslu No. 1 Tahun 2014,"Pedoman Pengawasan Kampanye Peserta Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah",Dicabut,Peraturan Bawaslu No. 12 Tahun 2019,Pencabutan Beberapa Peraturan Badan Pengawas Pemilihan Umum Bidang Pengawasan Pemilihan Umum
169785,Peraturan Bawaslu No. 1 Tahun 2014,"Pedoman Pengawasan Kampanye Peserta Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah",Mencabut,Peraturan Bawaslu No. 4 Tahun 2013,"Tata Cara Pengawasan Kampanye Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah"
169785,Peraturan Bawaslu No. 1 Tahun 2014,"Pedoman Pengawasan Kampanye Peserta Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah",Mencabut,Peraturan Bawaslu No. 12 Tahun 2013,"Perubahan atas Peraturan Badan Pengawas Pemilihan Umum Nomor 4 Tahun 2013 Tata Cara Pengawasan Kampanye Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah"
304258,PERBUP Kab. Brebes No. 8 Tahun 2023,Kode Klasifikasi Arsip di Lingkungan Pemerintah Daerah,Mencabut,"Peraturan
Bupati Brebes No. 055 Tahun 2015","Pedoman
Klasifikasi Arsip di Lingkungan Pemerintah Kabupaten Brebes"
306569,PERBUP Kab. Rembang No. 13 Tahun 2023,Kode Klasifikasi Arsip,Mencabut,Peraturan Bupati Rembang No. 031 Tahun 2006,Pedoman Pola Klasifikasi Kearsipan di Lingkungan Pemeritah Kabupaten Rembang
306569,PERBUP Kab. Rembang No. 13 Tahun 2023,Kode Klasifikasi Arsip,Mencabut sebagian,PERBUP Kab. Rembang No. 2 Tahun 2021,"Perubahan Atas Peraturan Bupati Rembang Nomor 28 Tahun 2017 Tentang Tata Cara Pembentukan Peraturan Bupati dan Keputusan Bupati
"
158570,PERDA Kab. Klaten No. 2 Tahun 2020,Perubahan Kedua Atas Peraturan Daerah Kabupaten Klaten Nomor 19 Tahun 2011 Tentang Retribusi Jasa Usaha,Dicabut,PERDA Kab. Klaten No. 15 Tahun 2023,Pajak Daerah dan Retribusi Daerah
318812,PERBUP Kab. Klaten No. 18 Tahun 2023,Pedoman Klasifikasi Arsip di Lingkungan Pemerintah Kabupaten Klaten,Mencabut,"Peraturan Bupati Klaten
No. 9 Tahun 2019",
318812,PERBUP Kab. Klaten No. 18 Tahun 2023,Pedoman Klasifikasi Arsip di Lingkungan Pemerintah Kabupaten Klaten,Mencabut,Peraturan Bupati Klaten No. 43 Tahun 2020,
28414,UU No. 10 Tahun 2008,"Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah",Dicabut,UU No. 8 Tahun 2012," Pemilihan Umum Anggota Dewan Perwakilan Rakyat, Dewan Perwakilan Daerah, dan Dewan Perwakilan Rakyat Daerah"
